,Open,High,Low,Close,Volume
2025-07-22 16:55:00,18.6807,18.6846,18.6805,18.6846,0.0
2025-07-22 17:00:00,18.683,18.6861,18.6767,18.6784,0.0
2025-07-22 17:05:00,18.6802,18.6802,18.6761,18.6802,0.0
2025-07-22 17:10:00,18.6774,18.6802,18.6761,18.6774,0.0
2025-07-22 17:15:00,18.6789,18.6789,18.6774,18.6789,0.0
2025-07-22 17:20:00,18.6789,18.6789,18.6789,18.6789,0.0
2025-07-22 17:25:00,18.6779,18.6804,18.6776,18.6789,0.0
2025-07-22 17:30:00,18.6779,18.6791,18.6776,18.6789,0.0
2025-07-22 17:35:00,18.6799,18.6804,18.6787,18.6791,0.0
2025-07-22 17:40:00,18.6774,18.6791,18.6774,18.6791,0.0
2025-07-22 17:45:00,18.6774,18.6791,18.6774,18.6779,0.0
2025-07-22 17:50:00,18.6761,18.6779,18.6761,18.6766,0.0
2025-07-22 17:55:00,18.6776,18.6779,18.6761,18.6766,0.0
2025-07-22 18:00:00,18.6774,18.6779,18.6748,18.6761,0.0
2025-07-22 18:05:00,18.6751,18.6878,18.6736,18.685,0.0
2025-07-22 18:10:00,18.6842,18.6857,18.6825,18.683,0.0
2025-07-22 18:15:00,18.6819,18.687,18.6814,18.6857,0.0
2025-07-22 18:20:00,18.6868,18.6896,18.6855,18.687,0.0
2025-07-22 18:25:00,18.6881,18.6896,18.6853,18.6883,0.0
2025-07-22 18:30:00,18.6868,18.6881,18.6855,18.6855,0.0
2025-07-22 18:35:00,18.6855,18.6855,18.6855,18.6855,0.0
2025-07-22 18:40:00,18.6929,18.6931,18.6878,18.6878,0.0
2025-07-22 18:45:00,18.6893,18.6893,18.6863,18.6881,0.0
2025-07-22 18:50:00,18.6865,18.6881,18.6787,18.6787,0.0
2025-07-22 18:55:00,18.6776,18.6893,18.6776,18.6891,0.0
2025-07-22 19:00:00,18.6876,18.6904,18.6833,18.6871,0.0
2025-07-22 19:05:00,18.6871,18.6871,18.6871,18.6871,0.0
2025-07-22 19:10:00,18.6871,18.6871,18.6871,18.6871,0.0
2025-07-22 19:15:00,18.6871,18.6871,18.6871,18.6871,0.0
2025-07-22 19:20:00,18.6871,18.6871,18.6871,18.6871,0.0
2025-07-22 19:25:00,18.6871,18.6871,18.6871,18.6871,0.0
2025-07-22 19:30:00,18.6912,18.7014,18.6807,18.7011,0.0
2025-07-22 19:35:00,18.7001,18.7103,18.6922,18.7062,0.0
2025-07-22 19:40:00,18.7052,18.7154,18.7024,18.7115,0.0
2025-07-22 19:45:00,18.71,18.7164,18.7088,18.7139,0.0
2025-07-22 19:50:00,18.7139,18.7139,18.7139,18.7139,0.0
2025-07-22 19:55:00,18.7139,18.7139,18.7139,18.7139,0.0
2025-07-22 20:00:00,18.7064,18.7103,18.6922,18.6947,0.0
2025-07-22 20:05:00,18.6937,18.697,18.6782,18.6842,0.0
2025-07-22 20:10:00,18.6846,18.7024,18.682,18.6922,0.0
2025-07-22 20:15:00,18.6893,18.697,18.6756,18.6782,0.0
2025-07-22 20:20:00,18.6802,18.6802,18.654,18.6583,0.0
2025-07-22 20:25:00,18.6565,18.6585,18.6412,18.6514,0.0
2025-07-22 20:30:00,18.6496,18.6534,18.6221,18.626,0.0
2025-07-22 20:35:00,18.6239,18.6486,18.6221,18.6463,0.0
2025-07-22 20:40:00,18.646,18.6638,18.6451,18.6476,0.0
2025-07-22 20:45:00,18.6504,18.6651,18.6476,18.6603,0.0
2025-07-22 20:50:00,18.6638,18.6677,18.6349,18.6394,0.0
2025-07-22 20:55:00,18.6409,18.66,18.6285,18.6527,0.0
2025-07-22 21:00:00,18.6496,18.6562,18.6361,18.6542,0.0
2025-07-22 21:05:00,18.6553,18.6677,18.6463,18.6677,0.0
2025-07-22 21:10:00,18.668,18.6919,18.6591,18.6833,0.0
2025-07-22 21:15:00,18.683,18.6855,18.6693,18.6702,0.0
2025-07-22 21:20:00,18.6725,18.6817,18.6565,18.66,0.0
2025-07-22 21:25:00,18.6578,18.6689,18.654,18.6613,0.0
2025-07-22 21:30:00,18.6591,18.6651,18.6565,18.6626,0.0
2025-07-22 21:35:00,18.6611,18.6753,18.654,18.6629,0.0
2025-07-22 21:40:00,18.6649,18.6791,18.6576,18.6693,0.0
2025-07-22 21:45:00,18.6725,18.6893,18.6693,18.6789,0.0
2025-07-22 21:50:00,18.6795,18.683,18.6654,18.6804,0.0
2025-07-22 21:55:00,18.6807,18.6855,18.6553,18.6562,0.0
2025-07-22 22:00:00,18.6578,18.6779,18.6527,18.6731,0.0
2025-07-22 22:05:00,18.6774,18.6789,18.6514,18.6572,0.0
2025-07-22 22:10:00,18.654,18.6623,18.6502,18.6611,0.0
2025-07-22 22:15:00,18.658,18.6702,18.6578,18.67,0.0
2025-07-22 22:20:00,18.6667,18.6982,18.6591,18.696,0.0
2025-07-22 22:25:00,18.6955,18.7428,18.6909,18.7228,0.0
2025-07-22 22:30:00,18.7238,18.7406,18.7149,18.7381,0.0
